frame,timestamp,wall_clock_ms,zone,px,py,angle,fov,render_w,render_h,dt_floor_ceil,dt_walls,dt_cast,dt_blit_walls,dt_visplane,dt_entities,dt_tint,dt_upscale,dt_hud,dt_sim,dt_physics,dt_frame_total,fps,strip_cache_size,strip_cache_prev_size,col_cache_size,ent_pool_size,bb_base_cache_size,glyph_cache_size,n_entities_visible,n_entity_billboards,n_deferred_halves,n_slices,c_extension_active
2003,1771515517.9629674,21089.018300001044,pawn_shop,8.079,3.475,-0.0676,1.0472,480,320,0.602,1.403,0.369,1.035,0.548,1.284,0.002,0.347,1.195,,,5.599,98.0,5939,8007,0,0,0,148,14,6,120,240,True
2004,1771515517.9729705,21099.04000000097,pawn_shop,8.128,3.507,-0.0676,1.0472,480,320,0.641,1.281,0.336,0.945,0.485,1.29,0.001,0.283,1.15,,,5.281,98.0,5939,8007,0,0,0,148,14,6,121,241,True
2005,1771515517.9829717,21109.01319999539,pawn_shop,8.177,3.54,-0.0676,1.0472,480,320,0.525,1.208,0.301,0.906,0.478,1.27,0.001,0.211,1.14,,,4.975,98.0,5939,8007,0,0,0,148,14,6,125,245,True
2006,1771515517.9929745,21119.026999993366,pawn_shop,8.225,3.574,-0.0676,1.0472,480,320,0.552,1.279,0.33,0.95,0.5,1.327,0.001,0.293,1.164,,,5.273,98.0,5940,8007,0,0,0,148,14,6,130,250,True
2007,1771515518.0039768,21129.384799991385,pawn_shop,8.275,3.601,-0.0756,1.0472,480,320,0.73,1.378,0.397,0.981,0.513,1.355,0.001,0.301,1.161,,,5.61,98.0,5940,8007,0,0,0,148,14,6,129,249,True
2008,1771515518.012979,21139.18269998976,pawn_shop,8.326,3.622,-0.1076,1.0472,480,320,0.56,1.259,0.338,0.921,0.475,1.31,0.001,0.267,1.167,,,5.232,98.0,5940,8007,0,0,0,148,14,6,120,240,True
2009,1771515518.0239809,21150.172199995723,pawn_shop,8.38,3.638,-0.1516,1.0472,480,320,0.534,1.164,0.297,0.867,0.45,1.209,0.001,0.229,1.152,,,4.93,98.0,5940,8007,0,0,0,148,14,6,106,226,True
2010,1771515518.0339832,21160.137999992003,pawn_shop,8.435,3.648,-0.1876,1.0472,480,320,0.509,1.086,0.258,0.828,0.405,1.188,0.001,0.201,1.14,,,4.717,98.0,5940,8007,0,0,0,148,14,6,91,211,True
2011,1771515518.0439856,21170.14560000098,pawn_shop,8.491,3.655,-0.2116,1.0472,480,320,0.535,1.099,0.282,0.816,0.402,1.07,0.001,0.259,1.147,,,4.701,98.0,5940,8007,0,0,0,148,14,6,79,199,True
2012,1771515518.05399,21180.16409999109,pawn_shop,8.547,3.657,-0.2476,1.0472,480,320,0.566,1.072,0.27,0.802,0.384,1.006,0.001,0.296,1.167,,,4.695,98.0,5940,8007,0,0,0,148,14,6,62,182,True
2013,1771515518.06399,21190.21669999347,pawn_shop,8.604,3.656,-0.2796,1.0472,480,320,0.61,1.04,0.273,0.767,0.373,0.924,0.001,0.307,1.156,,,4.618,98.0,5940,8007,0,0,0,148,14,6,46,166,True
2014,1771515518.0739925,21200.164299996686,pawn_shop,8.66,3.652,-0.3076,1.0472,480,320,0.561,0.955,0.238,0.717,0.339,0.871,0.001,0.302,1.138,,,4.36,98.0,5940,8007,0,0,0,148,14,6,34,154,True
2015,1771515518.0849948,21211.274300003424,pawn_shop,8.718,3.645,-0.3356,1.0472,480,320,0.585,0.947,0.247,0.699,0.32,0.797,0.001,0.289,1.158,,,4.289,98.0,5940,8007,0,0,0,148,14,5,24,144,True
2016,1771515518.095997,21222.17819999787,pawn_shop,8.776,3.634,-0.3676,1.0472,480,320,0.524,0.807,0.172,0.635,0.268,0.72,0.001,0.208,1.158,,,3.865,98.0,5940,8007,0,0,0,148,14,5,11,131,True
2017,1771515518.1059997,21232.17139999906,pawn_shop,8.834,3.622,-0.4036,1.0472,480,320,0.506,0.796,0.166,0.631,0.237,0.689,0.001,0.217,1.152,,,3.779,98.0,5940,8007,0,0,0,148,14,5,3,123,True
2018,1771515518.1160018,21242.277500001364,pawn_shop,8.891,3.606,-0.4476,1.0472,480,320,0.516,0.767,0.178,0.589,0.004,0.636,0.001,0.209,1.15,,,3.461,98.0,5940,8007,0,0,0,148,14,5,0,120,True
2019,1771515518.1270041,21253.278899996076,pawn_shop,8.949,3.588,-0.4996,1.0472,480,320,0.579,0.879,0.214,0.666,0.004,0.685,0.001,0.301,1.174,,,3.816,98.0,5942,8007,0,0,0,148,14,4,0,120,True
2020,1771515518.1370063,21263.25249999354,pawn_shop,9.005,3.567,-0.5476,1.0472,480,320,0.599,0.855,0.217,0.638,0.005,0.672,0.001,0.345,1.202,,,3.88,97.1,5942,8007,0,0,0,148,14,4,0,120,True
2021,1771515518.1470087,21273.277000000235,pawn_shop,9.06,3.544,-0.5876,1.0472,480,320,0.587,0.877,0.214,0.663,0.005,0.632,0.001,0.278,1.205,,,3.766,97.1,5945,8007,0,0,0,148,14,4,0,120,True
2022,1771515518.1570113,21283.188100002008,pawn_shop,9.114,3.519,-0.6156,1.0472,480,320,0.542,0.83,0.158,0.672,0.004,0.541,0.001,0.225,1.145,,,3.461,97.1,5951,8007,0,0,0,148,14,4,0,120,True
2023,1771515518.1680138,21294.16299999866,pawn_shop,9.167,3.491,-0.6436,1.0472,480,320,0.556,0.831,0.165,0.665,0.004,0.557,0.001,0.295,1.148,,,3.568,97.1,5956,8007,0,0,0,148,14,4,0,120,True
2024,1771515518.1780162,21304.15009999706,pawn_shop,9.22,3.462,-0.6556,1.0472,480,320,0.632,0.918,0.184,0.734,0.006,0.591,0.001,0.307,1.19,,,3.837,97.1,5962,8007,0,0,0,148,14,4,0,120,True
2025,1771515518.188018,21314.193300000625,pawn_shop,9.271,3.431,-0.6636,1.0472,480,320,0.688,0.989,0.207,0.783,0.006,0.61,0.001,0.321,1.212,,,4.045,97.1,5970,8007,0,0,0,148,14,4,0,120,True
2026,1771515518.199021,21325.315399997635,pawn_shop,9.323,3.398,-0.6676,1.0472,480,320,0.679,0.989,0.22,0.769,0.006,0.625,0.001,0.392,1.258,,,4.207,97.1,5977,8007,0,0,0,148,14,4,0,120,True
2027,1771515518.2090228,21335.236600003554,pawn_shop,9.376,3.373,-0.6676,1.0472,480,320,0.672,0.924,0.213,0.711,0.005,0.593,0.001,0.306,1.192,,,3.881,97.1,5983,8007,0,0,0,148,14,4,0,120,True
2028,1771515518.2190251,21345.106699998723,pawn_shop,9.431,3.354,-0.6676,1.0472,480,320,0.776,0.887,0.197,0.69,0.005,0.597,0.001,0.298,1.19,,,3.941,97.1,5988,8007,0,0,0,148,14,4,0,120,True
2029,1771515518.2300274,21356.30929999752,pawn_shop,9.486,3.34,-0.6716,1.0472,480,320,0.775,0.948,0.21,0.738,0.006,0.611,0.001,0.307,1.19,,,4.031,97.1,5994,8007,0,0,0,148,14,4,0,120,True
2030,1771515518.2410307,21366.39729999297,pawn_shop,9.543,3.33,-0.6716,1.0472,480,320,0.801,0.97,0.226,0.744,0.005,0.671,0.001,0.29,1.209,,,4.144,97.1,6001,8007,0,0,0,148,14,4,0,120,True
2031,1771515518.2500324,21376.158200000646,pawn_shop,9.601,3.323,-0.6756,1.0472,480,320,0.761,0.874,0.19,0.684,0.005,0.749,0.001,0.304,1.272,,,4.157,97.1,6005,8007,0,0,0,148,14,4,0,120,True
2032,1771515518.2610345,21387.194800001453,pawn_shop,9.66,3.318,-0.6756,1.0472,480,320,0.781,0.926,0.219,0.707,0.005,0.773,0.001,0.349,1.2,,,4.228,97.1,6009,8007,0,0,0,148,14,4,0,120,True
2033,1771515518.271037,21397.257899996475,pawn_shop,9.719,3.315,-0.6756,1.0472,480,320,0.862,0.872,0.206,0.666,0.005,0.802,0.001,0.307,1.207,,,4.246,97.1,6012,8007,0,0,0,148,14,4,0,120,True
2034,1771515518.2810395,21407.16679999605,pawn_shop,9.779,3.315,-0.6796,1.0472,480,320,0.769,0.839,0.186,0.654,0.005,0.863,0.001,0.322,1.199,,,4.198,97.1,6014,8007,0,0,0,148,14,4,0,120,True
2035,1771515518.292042,21418.159499997273,pawn_shop,9.839,3.315,-0.6796,1.0472,480,320,0.777,0.938,0.212,0.726,0.006,0.926,0.001,0.417,1.224,,,4.505,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2036,1771515518.3020437,21428.161599993473,pawn_shop,9.899,3.317,-0.6796,1.0472,480,320,0.939,0.887,0.248,0.639,0.005,0.98,0.001,0.323,1.213,,,4.553,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2037,1771515518.312046,21438.12269999762,pawn_shop,9.96,3.32,-0.6796,1.0472,480,320,0.814,0.822,0.194,0.628,0.005,0.972,0.001,0.272,1.201,,,4.27,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2038,1771515518.3230495,21449.142700002994,pawn_shop,10.021,3.323,-0.6796,1.0472,480,320,0.882,0.831,0.202,0.629,0.006,0.983,0.001,0.315,1.206,,,4.423,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2039,1771515518.3330514,21459.274699998787,pawn_shop,10.082,3.327,-0.6796,1.0472,480,320,0.985,0.84,0.223,0.616,0.005,0.975,0.001,0.349,1.23,,,4.605,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2040,1771515518.3430536,21469.24229999422,pawn_shop,10.142,3.331,-0.6796,1.0472,480,320,0.874,0.885,0.249,0.636,0.005,0.942,0.001,0.345,1.21,,,4.472,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2041,1771515518.3530564,21479.25309999846,pawn_shop,10.203,3.336,-0.6796,1.0472,480,320,0.794,0.82,0.209,0.611,0.005,0.9,0.001,0.307,1.181,,,4.201,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2042,1771515518.3640583,21490.12089999451,pawn_shop,10.264,3.341,-0.6796,1.0472,480,320,0.741,0.761,0.175,0.586,0.005,0.843,0.001,0.264,1.173,,,3.968,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2043,1771515518.3740604,21500.129299995024,pawn_shop,10.326,3.347,-0.6796,1.0472,480,320,0.819,0.794,0.188,0.605,0.005,0.821,0.001,0.272,1.165,,,4.061,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2044,1771515518.384063,21510.129499991308,pawn_shop,10.386,3.352,-0.6796,1.0472,480,320,0.782,0.843,0.184,0.659,0.005,0.779,0.001,0.363,1.199,,,4.163,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2045,1771515518.3940644,21520.23769999505,pawn_shop,10.447,3.358,-0.6796,1.0472,480,320,0.883,0.913,0.264,0.648,0.006,0.641,0.001,0.294,1.19,,,4.125,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2046,1771515518.405067,21531.178999997792,pawn_shop,10.509,3.364,-0.6916,1.0472,480,320,0.733,0.742,0.157,0.585,0.003,0.532,0.0,0.296,1.159,,,3.641,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2047,1771515518.4150693,21541.225199995097,pawn_shop,10.57,3.369,-0.7196,1.0472,480,320,0.71,0.785,0.167,0.618,0.005,0.549,0.001,0.249,1.168,,,3.644,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2048,1771515518.4250717,21551.250899996376,pawn_shop,10.631,3.374,-0.7596,1.0472,480,320,0.727,0.752,0.166,0.587,0.004,0.539,0.001,0.219,1.164,,,3.581,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2049,1771515518.4350739,21561.21909999638,pawn_shop,10.692,3.377,-0.7996,1.0472,480,320,0.721,0.722,0.158,0.564,0.004,0.522,0.001,0.236,1.149,,,3.527,97.1,6014,8007,0,0,0,148,14,3,0,120,True
2050,1771515518.4450762,21571.21239999833,pawn_shop,10.752,3.38,-0.8436,1.0472,480,320,0.686,0.702,0.15,0.551,0.003,0.527,0.001,0.276,1.142,,,3.509,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2051,1771515518.4560785,21582.25209999364,pawn_shop,10.814,3.381,-0.8876,1.0472,480,320,0.743,0.771,0.171,0.6,0.005,0.557,0.001,0.258,1.158,,,3.67,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2052,1771515518.4660807,21592.23259999999,pawn_shop,10.875,3.38,-0.9236,1.0472,480,320,0.733,0.723,0.157,0.567,0.004,0.537,0.001,0.251,1.161,,,3.586,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2053,1771515518.4760833,21602.238699997542,pawn_shop,10.936,3.377,-0.9636,1.0472,480,320,0.735,0.747,0.164,0.583,0.004,0.552,0.001,0.225,1.146,,,3.584,98.0,6014,8007,0,0,0,148,14,4,0,120,True
2054,1771515518.4860854,21612.19539999729,pawn_shop,10.996,3.372,-0.9916,1.0472,480,320,0.705,0.71,0.152,0.559,0.004,0.538,0.001,0.273,1.152,,,3.559,98.0,6014,8007,0,0,0,148,14,4,0,120,True
2055,1771515518.4960878,21622.20349999552,pawn_shop,11.056,3.366,-1.0116,1.0472,480,320,0.73,0.738,0.16,0.578,0.004,0.547,0.001,0.283,1.154,,,3.632,98.0,6014,8007,0,0,0,148,14,4,0,120,True
2056,1771515518.50609,21632.168099997216,pawn_shop,11.116,3.358,-1.0236,1.0472,480,320,0.731,0.749,0.162,0.586,0.004,0.543,0.001,0.29,1.157,,,3.659,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2057,1771515518.5160918,21642.152499989606,pawn_shop,11.175,3.35,-1.0316,1.0472,480,320,0.686,0.724,0.152,0.572,0.004,0.548,0.001,0.284,1.153,,,3.573,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2058,1771515518.5270946,21653.20669999346,pawn_shop,11.236,3.339,-1.0356,1.0472,480,320,0.724,0.767,0.169,0.597,0.004,0.578,0.001,0.288,1.151,,,3.687,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2059,1771515518.5370967,21663.175599998794,pawn_shop,11.295,3.328,-1.0436,1.0472,480,320,0.696,0.744,0.156,0.588,0.004,0.569,0.001,0.266,1.148,,,3.603,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2060,1771515518.5470989,21673.181999998633,pawn_shop,11.355,3.316,-1.0516,1.0472,480,320,0.731,0.75,0.163,0.588,0.004,0.565,0.001,0.281,1.146,,,3.655,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2061,1771515518.5571012,21683.244899992133,pawn_shop,11.414,3.303,-1.0596,1.0472,480,320,0.692,0.736,0.154,0.582,0.003,0.561,0.001,0.191,1.149,,,3.506,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2062,1771515518.5671034,21693.17030000093,pawn_shop,11.473,3.29,-1.0676,1.0472,480,320,0.681,0.725,0.153,0.572,0.003,0.567,0.001,0.26,1.156,,,3.566,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2063,1771515518.5781062,21704.290499998024,pawn_shop,11.527,3.268,-1.0836,1.0472,480,320,0.721,0.746,0.163,0.584,0.003,0.586,0.001,0.25,1.146,,,3.627,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2064,1771515518.5881085,21714.320699989912,pawn_shop,11.576,3.241,-1.1076,1.0472,480,320,0.785,0.807,0.192,0.615,0.005,0.611,0.001,0.286,1.165,,,3.841,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2065,1771515518.5981107,21724.221399999806,pawn_shop,11.621,3.209,-1.1276,1.0472,480,320,0.68,0.729,0.154,0.575,0.004,0.585,0.001,0.249,1.144,,,3.567,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2066,1771515518.6081133,21734.24449999584,pawn_shop,11.662,3.172,-1.1476,1.0472,480,320,0.726,0.76,0.162,0.598,0.004,0.649,0.001,0.26,1.166,,,3.749,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2067,1771515518.6181152,21744.36889999197,pawn_shop,11.699,3.132,-1.1636,1.0472,480,320,0.822,0.857,0.213,0.644,0.005,0.727,0.001,0.338,1.593,,,4.552,98.0,6014,8007,0,0,0,148,14,3,0,120,True
2068,1771515518.6281173,21754.295299993828,pawn_shop,11.734,3.089,-1.1756,1.0472,480,320,0.782,0.826,0.202,0.625,0.005,0.606,0.001,0.305,1.175,,,3.891,98.0,6014,8007,0,0,0,148,14,2,0,120,True
2069,1771515518.63812,21764.205200001015,pawn_shop,11.767,3.044,-1.1796,1.0472,480,320,0.711,0.762,0.161,0.601,0.004,0.576,0.001,0.227,1.161,,,3.619,98.0,6014,8007,0,0,0,148,14,2,0,120,True
2070,1771515518.6481218,21774.2084999918,pawn_shop,11.798,2.997,-1.1836,1.0472,480,320,0.682,0.782,0.164,0.618,0.004,0.58,0.001,0.309,1.16,,,3.7,99.0,6014,8007,0,0,0,148,14,2,0,120,True
2071,1771515518.6581242,21784.181399998488,pawn_shop,11.828,2.949,-1.1836,1.0472,480,320,0.728,0.791,0.172,0.619,0.004,0.539,0.001,0.211,1.15,,,3.6,99.0,6015,8007,0,0,0,148,14,1,0,120,True
2072,1771515518.6681268,21794.176099996548,pawn_shop,11.856,2.899,-1.1836,1.0472,480,320,0.671,0.773,0.169,0.604,0.004,0.471,0.001,0.239,1.16,,,3.493,99.0,6015,8007,0,0,0,148,14,1,0,120,True
2073,1771515518.679129,21805.206199991517,pawn_shop,11.884,2.847,-1.1876,1.0472,480,320,0.664,0.757,0.159,0.598,0.004,0.466,0.001,0.21,1.156,,,3.42,99.0,6015,8007,0,0,0,148,14,1,0,120,True
2074,1771515518.6901312,21816.152699990198,pawn_shop,11.911,2.794,-1.1876,1.0472,480,320,0.647,0.774,0.16,0.615,0.004,0.461,0.001,0.218,1.169,,,3.446,99.0,6016,8007,0,0,0,148,14,1,0,120,True
2075,1771515518.7011337,21827.187899994897,pawn_shop,11.938,2.738,-1.1876,1.0472,480,320,0.755,0.813,0.178,0.635,0.005,0.468,0.001,0.291,1.193,,,3.703,99.0,6016,8007,0,0,0,148,14,1,0,120,True
2076,1771515518.711136,21837.173599997186,pawn_shop,11.963,2.683,-1.1876,1.0472,480,320,0.679,0.818,0.163,0.655,0.005,0.468,0.001,0.28,1.166,,,3.588,99.0,6019,8007,0,0,0,148,14,1,0,120,True
2077,1771515518.7211382,21847.15139999753,pawn_shop,11.989,2.628,-1.1876,1.0472,480,320,0.638,0.749,0.149,0.6,0.003,0.458,0.001,0.265,1.164,,,3.447,99.0,6019,8007,0,0,0,148,14,1,0,120,True
2078,1771515518.7311406,21857.144499997958,pawn_shop,12.013,2.573,-1.1876,1.0472,480,320,0.633,0.779,0.145,0.634,0.003,0.459,0.0,0.246,1.148,,,3.439,99.0,6021,8007,0,0,0,148,14,1,0,120,True
2079,1771515518.741143,21867.146499993396,pawn_shop,12.038,2.517,-1.1876,1.0472,480,320,0.676,0.769,0.155,0.614,0.004,0.455,0.001,0.226,1.137,,,3.435,99.0,6021,8007,0,0,0,148,14,1,0,120,True
2080,1771515518.7511451,21877.170799998567,pawn_shop,12.062,2.462,-1.1876,1.0472,480,320,0.695,0.822,0.168,0.653,0.004,0.462,0.001,0.238,1.154,,,3.546,97.1,6022,8007,0,0,0,148,14,1,0,120,True
2081,1771515518.762148,21888.15759999852,pawn_shop,12.086,2.406,-1.1876,1.0472,480,320,0.639,0.768,0.151,0.617,0.003,0.445,0.0,0.169,1.136,,,3.328,97.1,6022,8007,0,0,0,148,14,0,0,120,True
2082,1771515518.7721498,21898.14479999768,pawn_shop,12.109,2.349,-1.1876,1.0472,480,320,0.636,0.808,0.156,0.651,0.003,0.447,0.001,0.198,1.163,,,3.426,97.1,6023,8007,0,0,0,148,14,0,0,120,True
2083,1771515518.7831523,21909.2682999908,pawn_shop,12.133,2.292,-1.1876,1.0472,480,320,0.769,0.879,0.202,0.677,0.005,0.466,0.001,0.289,1.175,,,3.761,97.1,6024,8007,0,0,0,148,14,0,0,120,True
2084,1771515518.7931557,21919.4118000014,pawn_shop,12.155,2.241,-1.1876,1.0472,480,320,0.793,0.963,0.214,0.749,0.005,0.473,0.001,0.339,1.221,,,3.99,97.1,6027,8007,0,0,0,148,14,0,0,120,True
2085,1771515518.8031573,21929.29179999919,pawn_shop,12.174,2.195,-1.1876,1.0472,480,320,0.853,0.941,0.209,0.732,0.005,0.475,0.001,0.313,1.198,,,3.979,97.1,6029,8007,0,0,0,148,14,0,0,120,True
2086,1771515518.8131595,21939.29519999074,pawn_shop,12.191,2.155,-1.1876,1.0472,480,320,0.811,0.973,0.214,0.76,0.005,0.484,0.001,0.357,1.199,,,4.029,97.1,6031,8007,0,0,0,148,14,0,0,120,True
2087,1771515518.8231616,21949.305299989646,pawn_shop,12.206,2.119,-1.1876,1.0472,480,320,0.769,0.981,0.212,0.769,0.005,0.473,0.001,0.31,1.188,,,3.917,97.1,6034,8007,0,0,0,148,14,0,0,120,True
2088,1771515518.833164,21959.344399991096,pawn_shop,12.22,2.086,-1.1876,1.0472,480,320,0.768,0.961,0.212,0.749,0.005,0.48,0.001,0.306,1.211,,,3.935,97.1,6036,8007,0,0,0,148,14,0,0,120,True
2089,1771515518.843166,21969.303499994567,pawn_shop,12.232,2.057,-1.1876,1.0472,480,320,0.813,0.971,0.213,0.758,0.005,0.483,0.001,0.334,1.206,,,4.02,97.1,6037,8007,0,0,0,148,14,0,0,120,True
2090,1771515518.8531685,21979.395100002876,pawn_shop,12.243,2.031,-1.1876,1.0472,480,320,0.836,1.017,0.224,0.793,0.005,0.48,0.001,0.339,1.2,,,4.076,98.0,6040,8007,0,0,0,148,14,0,0,120,True
2091,1771515518.8641715,21990.331199995126,pawn_shop,12.253,2.007,-1.1876,1.0472,480,320,0.901,0.981,0.219,0.762,0.005,0.489,0.001,0.33,1.2,,,4.11,98.0,6042,8007,0,0,0,148,14,0,0,120,True
2092,1771515518.8751736,22001.350699996692,pawn_shop,12.262,1.985,-1.1876,1.0472,480,320,0.948,0.966,0.229,0.737,0.005,0.491,0.001,0.31,1.242,,,4.165,98.0,6045,8007,0,0,0,148,14,0,0,120,True
2093,1771515518.8861756,22012.33409999986,pawn_shop,12.27,1.965,-1.1876,1.0472,480,320,0.909,0.91,0.218,0.692,0.005,0.492,0.001,0.3,1.196,,,4.006,98.0,6046,8007,0,0,0,148,14,0,0,120,True
2094,1771515518.8961787,22022.335899993777,pawn_shop,12.277,1.948,-1.1876,1.0472,480,320,0.882,0.892,0.219,0.673,0.005,0.48,0.001,0.3,1.194,,,3.945,98.0,6047,8007,0,0,0,148,14,0,0,120,True
2095,1771515518.9061806,22032.34049999446,pawn_shop,12.284,1.933,-1.1876,1.0472,480,320,0.819,0.89,0.21,0.679,0.004,0.477,0.001,0.308,1.189,,,3.878,98.0,6048,8007,0,0,0,148,14,0,0,120,True
2096,1771515518.9161828,22042.319799991674,pawn_shop,12.29,1.919,-1.1876,1.0472,480,320,0.854,0.947,0.21,0.738,0.005,0.495,0.001,0.313,1.214,,,4.03,98.0,6050,8007,0,0,0,148,14,0,0,120,True
2097,1771515518.9261847,22052.302099997178,pawn_shop,12.295,1.906,-1.1876,1.0472,480,320,0.807,0.888,0.216,0.672,0.005,0.475,0.001,0.301,1.18,,,3.844,98.0,6051,8007,0,0,0,148,14,0,0,120,True
2098,1771515518.9361868,22062.29039999016,pawn_shop,12.299,1.895,-1.1876,1.0472,480,320,0.772,0.868,0.204,0.664,0.005,0.478,0.001,0.298,1.178,,,3.738,98.0,6052,8007,0,0,0,148,14,0,0,120,True
2099,1771515518.9461894,22072.312000003876,pawn_shop,12.303,1.886,-1.1876,1.0472,480,320,0.834,0.877,0.208,0.669,0.005,0.477,0.001,0.301,1.178,,,3.817,98.0,6053,8007,0,0,0,148,14,0,0,120,True
2100,1771515518.9561913,22082.296499997028,pawn_shop,12.307,1.877,-1.1876,1.0472,480,320,0.774,0.878,0.206,0.672,0.005,0.472,0.001,0.333,1.171,,,3.784,97.1,6053,8007,0,0,0,148,14,0,0,120,True
2101,1771515518.9661937,22092.228800000157,pawn_shop,12.311,1.869,-1.1876,1.0472,480,320,0.69,0.75,0.157,0.593,0.004,0.448,0.001,0.28,1.122,,,3.421,97.1,6053,8007,0,0,0,148,14,0,0,120,True
2102,1771515518.9771962,22103.21549999935,pawn_shop,12.314,1.861,-1.1876,1.0472,480,320,0.67,0.741,0.157,0.584,0.003,0.449,0.001,0.242,1.135,,,3.364,97.1,6053,8007,0,0,0,148,14,0,0,120,True
2103,1771515518.9871984,22113.21239999961,pawn_shop,12.316,1.855,-1.1876,1.0472,480,320,0.656,0.724,0.149,0.575,0.003,0.45,0.001,0.286,1.155,,,3.398,97.1,6053,8007,0,0,0,148,14,0,0,120,True
2104,1771515518.9972007,22123.221300003934,pawn_shop,12.319,1.849,-1.1876,1.0472,480,320,0.65,0.722,0.152,0.57,0.003,0.451,0.001,0.265,1.143,,,3.358,97.1,6053,8007,0,0,0,148,14,0,0,120,True
2105,1771515519.0072029,22133.22750000225,pawn_shop,12.321,1.844,-1.1876,1.0472,480,320,0.673,0.783,0.162,0.621,0.004,0.453,0.0,0.228,1.141,,,3.405,97.1,6054,8007,0,0,0,148,14,0,0,120,True
2106,1771515519.0172055,22143.21690000361,pawn_shop,12.323,1.839,-1.1876,1.0472,480,320,0.671,0.806,0.159,0.648,0.004,0.449,0.001,0.205,1.155,,,3.414,97.1,6057,8007,0,0,0,148,14,0,0,120,True
2107,1771515519.0272076,22153.229399991687,pawn_shop,12.325,1.835,-1.1876,1.0472,480,320,0.683,0.749,0.155,0.595,0.004,0.45,0.001,0.242,1.143,,,3.396,97.1,6058,8007,0,0,0,148,14,0,0,120,True
2108,1771515519.0372095,22163.252700003795,pawn_shop,12.326,1.831,-1.1876,1.0472,480,320,0.707,0.773,0.176,0.597,0.004,0.453,0.001,0.282,1.148,,,3.495,97.1,6058,8007,0,0,0,148,14,0,0,120,True
2109,1771515519.0472124,22173.244399993564,pawn_shop,12.328,1.828,-1.1876,1.0472,480,320,0.777,0.754,0.166,0.588,0.004,0.457,0.001,0.289,1.15,,,3.557,97.1,6058,8007,0,0,0,148,14,0,0,120,True
2110,1771515519.0572145,22183.23280000186,pawn_shop,12.329,1.825,-1.1876,1.0472,480,320,0.726,0.738,0.156,0.582,0.004,0.448,0.001,0.193,1.134,,,3.368,99.0,6058,8007,0,0,0,148,14,0,0,120,True
2111,1771515519.0672164,22193.22529999772,pawn_shop,12.33,1.822,-1.1876,1.0472,480,320,0.687,0.731,0.151,0.58,0.003,0.449,0.001,0.271,1.135,,,3.399,99.0,6058,8007,0,0,0,148,14,0,0,120,True
2112,1771515519.0772188,22203.232300002128,pawn_shop,12.331,1.82,-1.1876,1.0472,480,320,0.708,0.743,0.152,0.59,0.004,0.448,0.001,0.276,1.136,,,3.439,99.0,6059,8007,0,0,0,148,14,0,0,120,True
2113,1771515519.0882215,22214.249099997687,pawn_shop,12.332,1.818,-1.1876,1.0472,480,320,0.755,0.806,0.18,0.626,0.004,0.458,0.001,0.285,1.159,,,3.602,99.0,6060,8007,0,0,0,148,14,0,0,120,True
2114,1771515519.0982237,22224.265800003195,pawn_shop,12.333,1.816,-1.1876,1.0472,480,320,0.776,0.791,0.173,0.619,0.004,0.453,0.0,0.289,1.161,,,3.603,99.0,6061,8007,0,0,0,148,14,0,0,120,True
2115,1771515519.108226,22234.250299996347,pawn_shop,12.333,1.814,-1.1876,1.0472,480,320,0.669,0.731,0.155,0.576,0.004,0.455,0.001,0.233,1.129,,,3.346,99.0,6061,8007,0,0,0,148,14,0,0,120,True
2116,1771515519.118228,22244.23179999576,pawn_shop,12.334,1.812,-1.1876,1.0472,480,320,0.674,0.726,0.157,0.569,0.003,0.452,0.001,0.182,1.124,,,3.284,99.0,6061,8007,0,0,0,148,14,0,0,120,True
2117,1771515519.1282303,22254.247799995937,pawn_shop,12.335,1.811,-1.1876,1.0472,480,320,0.689,0.726,0.159,0.567,0.004,0.451,0.0,0.275,1.129,,,3.397,99.0,6061,8007,0,0,0,148,14,0,0,120,True
